price,transaction,title,city,region,description,surface,bathrooms,rooms
285000.0,sale,A Vendre S2 à Chotrana ,ariana,chotrana 1,La Méditerranée immobilière Soukra vous propose à la vente un appartement situé à chotrana 1 dans un quartier résidentiel et calme qui occupe le deuxième étage d'une résidence en R+2 . L'entrée donne sur une pièce à vivre aéré et lumineuse grâce à ses baies vitrées qui donne sur une terrasse dans la continuité on trouve une cuisine équipée par plaque hotte et four et aménagée par des éléments de rangement. La partie nuit loge une suite parentale avec sa propre dressing et une chambre à coucher .Une salle de douche . L'appartement est équipé de chauffage central et de la climatisation en split système et une place de parking privative .,122,2.0,2
420000.0,sale,appartement ,tunis,manar 2,avendre. acote colise soûla.el manar2 appartement. l immeuble seulement di deux étages e son ascenseur e l appartement e a deuxièm étage .s+3 .grand cuisine. petit cuisine. 3 balcon grand. s de bains. s d'eau. 3 chambres. plus 1 chambres suite l appartement entièrement rénové. avec Certificat di propriété individuelle Le prix..420,155,2.0,5
315000.0,sale,A vendre S+3 à Manouba dans un emplacement stratégique,manouba,manouba ville,"A vendre S+3 à Manouba dans un emplacement stratégique: Situé à Manouba, nouvellement construit à la résidence ""Khalil"" qui fait partie de l’un des plus beaux ensembles résidentiels de Manouba. Elle est conçue pour favoriser le confort et le bien-être à ses résidents. Une résidence haut standing Un appartement spacieu et lumineux, Des matériaux de qualité Une finition raffinée. Une résidence gardiennée jour et nuit et sécurisée près de toutes les commodités (Face Terminus Bus et Métro Slimène Kahia) L'appartement est situé au premier étage Ascenseur Cuisine installée équipée Chaudière mixte de marque ROCA toute neuve Chauffage central Thermostat d'ambiance (commander la température interne) 2 chambres avec placards, 1 chambre dressing installé Emplacements climatiseurs préinstallé Salon marbré Porte d'entrée en acajou Une place de parking réservée pour l'appartement avec abri de voiture Centre commercial et médical dans la même résidence toutes les spécialités Pharmacie en face 3 Mosquées dans le quartier à quelques minutes à pied 3 Ecoles primaires étatiques et privées à coté Lycée secondaire Manouba à 250 mètres A deux stations de métro du campus universitaire de manouba Disponible tout de suite prix: 315 MD légèrement négociable Contactez le propriétaire directement sans intermédiaire Tél/WhatsApp: Afficher le numéro",117,1.0,4
164000.0,sale,Appartement S+3 à vendre ,manouba,manouba,"Un appartement au troisième étage sans ascenseur en S+3 de 90 m² situé au cœur de La Manouba dans un quartier calme et sécurisé. La partie jour donne sur un salon, cuisine aménagée . La partie nuit est composé de trois chambres à coucher avec dressing, une salle de bain commune avec doucheitalienne. Une Terrasse de 20 m² est à disposition . la visite est gratuite et sur rendez-vous",90,1.0,3
370000.0,sale,s+3 en Vente à Ennasr,ariana,ennasr,"Cet appartement occupe le sixième et le dernier étage d’une résidence bien entretenue situé dans un quartier résidentiel calme à cité Ennasr. L’entrée dessert la pièce à vivre qui permet d’agencée aisément un salon et une salle à manger. Cette pièce jouit d’une luminosité naturelle grâce à son ouverture sur un balcon. La cuisine est aménagée par les espaces de rangements et équipée d'une plaque de cuisson, d'un four électrique, d'une hotte aspirante. Un séchoir exploitable en forme de deuxième cuisine est à disposition. Une salle d'eau pour les invités complète la partie jour. La partie nuit loge trois chambres à coucher dont une avec dressing et deux avec balcon. Elle se partagent une salle de douche commune. L’appartement est équipé du chauffage central et de la climatisation en split système Une place de parking au sous-sol est réservée aux futurs propriétaires.",128,2.0,3
295000.0,sale,S+3 Raoued ,ariana,raoued,JZ Immobilière met à la vente un appartement s+3 au 6ème étage avec ascenseur devant le collège de raoued et la poste ,130,2.0,4
580000.0,sale,Appartement à Ariana Ville,ariana,ariana ville,"Nous mettons en location un appartement à Ariana Ville situé au 1er étage. L'appartement se compose d'un salon, 2 chambres, une salle de bain et une cuisine et une terrasse. Merci de contacter le Afficher le numéro pour plus d'info",130,2.0,4
270000.0,sale,Appartement en s+1 de 76m² au Menzah 9c ,tunis,menzah 9," AGENCE LE MARCHÉ IMMOBILIER VOUS PROPOSE UN APPARTEMENT EN S1 DE 76M² AU MENZAH 9C. L'ENTRÉE OUVRE SUR UN SALON LUMINEUX . LA PARTIE NUIT ABRITE UNE SALLE DE BAIN ET UNE CHAMBRE À COUCHER . LA CUISINE EST ÉQUIPÉE DE PLAQUE, HOTTE , FOUR ET COMPLÉTÉ PAR UN SÉCHOIRE. POUR PLUS D’INFORMATIONS VEUILLEZ NOUS CONTACTER SUR LE Afficher le numéro / Afficher le numéro ",76,1.0,1
409000.0,sale,Appartement en s2 de 118m au Menzah 9c ,tunis,menzah 9," AGENCE LE MARCHÉ IMMOBILIER MET À VOTRE DISPOSITION UN APPARTEMENT EN S2 DE 118M² AU MENZAH 9C DANS UN QUARTIER CALME. L'ENTRÉE OUVRE SUR UN SALON ÉCLAIRÉE GR CE À SES BAIS VITRÉE. LA CUISINE EST ÉQUIPÉE D’UNE PLAQUE , HOTTE ET D’UNE FOUR . LA PARTIE NUIT ABRITE UNE SUITE PARENTALE , UNE CHAMBRE À COUCHER ETUNE SALLE DE BAIN. CET APPARTEMENT EST ÉQUIPÉ DE CHAUFFAGE ET CLIMATISEUR SPLIT. POUR PLUS D’INFORMATIONS VEUILLEZ NOUS CONTACTER ",118,2.0,2
275000.0,sale,appartement en S+3 de 137m au cite Nasser 2,ariana,ennasr 2,Agence le marché immobilier met a votre disposition un appartement en S+3 de 137m au cite Nasser 2. À l’entrée on trouve le salon qui donne sur la terrasse. Cuisine avec séchoir. La partie nuit abrite trois chambres à coucher qui partagent une salle de bain. Une place de parking est disponible au sous-sol. Pour plus d' informations veuillez nous contacter sur le Afficher le numéro / Afficher le numéro ,137,1.0,3
490000.0,sale,Particulier vend Appartement Menzah 9C-Nouvelle voie X3,tunis,menzah 9,"Achetez votre appartement de particulier à particulier, avec titre en règle. Appartement de 213 m2 bruts, dispose dans la partie jour, d'un grand salon avec balcon, d'une salle d'eau, d'une cuisine équipée, d'un séchoir et d'une chambre de service. Dans la partie nuit, l'appartement est composé de 2 chambres, d'une salle de bains commune et d'une suite parentale. L'appartement est équipé de chauffage et de climatisation centrale. Il est au 6ème étage d'une résidence R6, avec un positionnement stratégique par rapport à la nouvelle voie X3, à 15 mn de l'aéroport, Mutuelleville.... L'appartement dispose également au sous-sol d'une place de parking pour 2 voitures et d'un grand cellier. La Résidence est équipée de 2 ascenseurs.",213,2.0,3
215000.0,sale,Appartement S+2 l’Aouina à vendre,tunis,aouina,appartement à vendre S+2 aux jardins de l’Aouina d'une superficie de 87m2 dans une résidence gardée Pour plus d'informations veuillez contacter l'agent immobilier en charge au Afficher le numéro,87,1.0,2
330000.0,sale,a vendre un magnifique appartement s3 a l'aouina cité wahat avec place parking sous-sol,tunis,ain zaghouan,a vendre un magnifique appartement s3 a l'aouina cité wahat avec place parking sous-sol se compose d'un salon avec balcon cuisine équipée salle d'eau et salle de bain 3 chambres a couchée avec dressing 4 climatiseurs prix : 330md pour plus d'info contacter :  Afficher le numéro/ Afficher le numéro/ Afficher le numéro,140,2.0,3
205000.0,sale,A vendre un appartement s1 a la nouvelle soukra avec place parking sous-sol ,tunis,aouina,A vendre un appartement s1 a la nouvelle soukra avec place parking sous-sol Superficie : 65m2 Prix : 205md Pour plus d'informations contacter :  Afficher le numéro/ Afficher le numéro,65,1.0,1
195000.0,sale,A vendre un spacieux appartement s1 a l'aouina cité wahat ,tunis,aouina,A vendre un spacieux appartement s1 a l'aouina cité wahat Superficie : 67 m2 Prix : 195 MD Pour plus d'informations contacter :  Afficher le numéro/ Afficher le numéro,67,1.0,1
285000.0,sale,a vendre un appartement s3 a l'aouina cité wahat avec place parking sous-sol ,tunis,aouina,a vendre un appartement s3 a l'aouina cité wahat avec place parking sous-sol superficie : 145m² prix : 285md pour plus d'info contacter :  Afficher le numéro/ Afficher le numéro,150,2.0,3
460000.0,sale,Appartement en s+3 de 138m² au Menzah 9c,tunis,menzah 9," AGENCE LE MARCHÉ IMMOBILIER MET À VOTRE DISPOSITION UN APPARTEMENT EN S3 DE 138M² AU MENZAH 9C DANS UN QUARTIER CALME. L'ENTRÉE OUVRE SUR UN SALON ÉCLAIRÉE GR CE À SES BAIS VITRÉE. UNE SALLE D’EAU POUR LES INVITÉS COMPLÈTE LA PARTIE JOUR. LA CUISINE EST ÉQUIPÉE D’UNE PLAQUE , HOTTE ET D’UNE FOUR . LA PARTIE NUIT ABRITE UNE SUITE PARENTALE ET DEUX CHAMBRES À COUCHER QUI SE PARTAGENT UNE SALLE DE BAIN. CET APPARTEMENT EST ÉQUIPÉ DE CHAUFFAGE ET CLIMATISEUR SPLIT. POUR PLUS D’INFORMATIONS VEUILLEZ NOUS CONTACTER SUR LE Afficher le numéro / Afficher le numéro ",138,2.0,3
255000.0,sale, Appartement s2 aux Jardins del Menzah 1,ariana,jardins menzah 1, AGENCE LE MARCHÉ IMMOBILIER VOUS PROPOSE UN APPARTEMENT EN S2 DE 106M AUX JARDINS D'EL MENZAH 1 SITUÉ DANS UN IMMEUBLE CALME ET PROCHE DE TOUTES COMMODITÉS. L'ENTRÉE OUVRE SUR UN SALON ÉCLAIRÉ GR CE À SES BAIS VITREE. LA CUISINE EST ÉQUIPÉE PAR DES ESPACES DE RANGEMENT. LA PARTIE NUIT ABRITE DEUX CHAMBRES À COUCHER QUI SE PARTAGENT UNE SALLE DE BAIN . PLACE PARKING EST DISPONIBLE AU SOUS SOLS. POUR PLUS D’INFORMATIONS VEUILLEZ NOUS CONTACTER SUR LE Afficher le numéro / Afficher le numéro,110,1.0,2
539000.0,sale,S+2 au coeur Jardin de carthage a vendre ,tunis,jardins de carthage,"haut Standing Appartement moderne est lumineux S+2 avec jardin privée dans un lieux privilège au jardin de carthage total superficier 132m2 y inclus 28 m2 Jardin privé. l'appartement est au rez de chaussez dans une moderne résidence. l'emplacement est agréable acote de Tijari Bank , restaurants, l'école international de carthage.. le prix est agreable calculer seulement a 4100/m2 ! Parking privée sous sol à 20MDnt SVP pas d Agence seulement les acheteur à contacter sur WhatsApp Afficher le numéro91 ",132,1.0,2
365000.0,sale,a vendre un magnigfique appartement S+3 a l'aouina cité wahat avec abri voiture ,tunis,aouina,a vendre un magnigfique appartement S+3 a l'aouina cité wahat avec abri voiture au 4éme étage se compose d'un salon avec balcon 3 chambres a coucher dont une avec dressing Salle d’eau et salle de bain cuisine équipée avec séchoir superficie : 143m² prix :365md pour plus d'info contacter :  Afficher le numéro / Afficher le numéro,143,2.0,3
297000.0,sale,A vendre S+1a soukra,ariana,soukra,palmarès immobilière met en vente un appartement S+1 dans une résidence avec place de parking . superficie : 67M²+37M² terrasse . Prix : 297MD contacter : Afficher le numéro/ Afficher le numéro,67,1.0,2
330000.0,sale,A vendre S2 wahat L aouina ,tunis,ain zaghouan sud,Palmarès Immobilière met en vente un appartement S2 haut standing hay wahat l aouina pour plus d'informations contactez Afficher le numéro  Afficher le numéro prix 330MD,130,2.0,3
120000.0,sale,À vendre : Appartement S+2 à Nour Jaafer,ariana,raoued,"À vendre : Bel appartement S+2 situé au premier étage dans le quartier de Nour Jaafer. Surface : 70 Nombre de pièces : 2 chambres +un salon avec climatiseur Cuisine équipée de plaque aspirante,cuisinière et four avec Séchoir Salle de bains avec baignoire Moustiquaires sur toutes les fenêtres Place Parking avec abri Emplacement : Résidence: EMNA Nour Jaafer, proche des commodités, des écoles et des transports en commun",70,1.0,2
299000.0,sale, A vendre à Menzah 7 Bis,ariana,menzah 7,"L’Ag. CONTACTimmo vous offre pour la vente une occasion à ne pas rater d’appartements haut standing à Menzah 7 Bis première main direct promoteur, dans cartier résidentiel et chic, près de toutes commodités pour un prix imbattable avec la possibilité d’avoir des faveurs de facilité de payement sans intérêts ; les superficies sont variantes entre 115 -120 m² pour les S+2 allant jusqu’à 230m² pour le dernier S+5. Les chambres sont aménagées de placards, de balcons, climatiseurs, chauffage central ; Les cuisines sont bien équipés ; Nos appartements bénéficient automatiquement d’un cellier pour chacun avec la possibilité de places parking sous-sol. Pour plus de détails ou visite n’hésitez pas de nous contacter sur le Afficher le numéro ",115,1.0,02
155000.0,sale,Appartement à vendre à Bab Souika,tunis,bab souika,"à vendre: appartement au 3ème étage à bab souika à proximité de toutes les commodités, pas besoin de transport pour faire vos courses: monoprix et aziza, les souks : el kallaline, hafsia, sidi mehrez, marché sidi el bahri, halfaouine, monji sim etc), la poste, les banques, les pharmacies, les restaurants, les pâtisseries et les cafés. Il est composé d'un salon, de 2 chambres à coucher dont une avec un grand dressing encastré, d'une cuisine avec un grand placard + autre rangement sous l'évier, d'un séchoir et d'une salle de bain. Quelques travaux de rafraichissements sont à prévoir. pour visiter vous pouvez appeler au Afficher le numéro. prix : 155 md",73,1.0,3
270000.0,sale,un appartement s+2 au 2éme étage (avec doubles ascenseurs) a vendre situé a Ennacer 2 sur av.hedi nouira en face centre médicale IRIS,ariana,ennasr 2,Agence med ali zaeir el manar 2 met a votre disposition un appartement s+2 au 2éme étage (avec doubles ascenseurs) a vendre situé a Ennacer 2 sur av.hedi nouira en face centre médicale IRIS. Il est composé comme suit: *un Salon spacieux *2 chambres a coucher *une cuisine avec séchoir *une salle d'eau cet appartement est se trouve dans une résidence sécurisé jour et nuit par des caméras de surveillances et très calme. *bon emplacement (prés de toute les commodités) *installation gaz de ville *climatisation *chauffage central *place parking sous-sol *titre bleu individuel *superficie: 78m² *prix de vente: 270.000dt (négociable) *frais de visite: 30dt pour plus de renseignement merci de nous contacter sur le numéro suivant: Afficher le numéro/ Afficher le numéro,78,1.0,1
178000.0,sale,un appartement s+1 haut standing au rdc d'un immeuble a vendre situé a Jardin d'El Manzah 2 proche de Mercure et Monoprix,ariana,jardins menzah 2,Agence med ali zaeir el manar 2 met a votre disposition un appartement s+1 haut standing au rdc d'un immeuble a vendre situé a Jardin d'El Manzah 2 proche de Mercure et Monoprix. Il est composé comme suit: *un petit salon *une chambre a coucher *une kitchenette équipée *une salle de bain Cet appartement est se trouve dans un immeuble sécurisé jour et nuit par des caméras de surveillances et très calme. *bon emplacement (prés de toute les commodités) *installation gaz de ville *chauffage central *place parking sous-sol *titre bleu *superficie: 53m² *prix de vente: 178.000dt (négociable) *frais de visite: 30dt pour plus de renseignement merci de nous contacter sur le numéro suivant: Afficher le numéro / Afficher le numéro,53,1.0,1
120000.0,sale,Agence med ali zaeir el manar 2 met a votre disposition un appartement s+2 au rdc a vendre situé a Cité Nour Jaafer Ariana,ariana,raoued,Agence med ali zaeir el manar 2 met a votre disposition un appartement s+2 au rdc a vendre situé a Cité Nour Jaafer Ariana. Il est composé comme suit: *un salon *2 chambres a coucher *une cuisine équipée par les placards avec un séchoir *une salle d'eau Cet appartement est se trouve dans une résidence sécurisé jour et nuit par des caméras de surveillances et très calme. *bon emplacement (prés de toute les commodités) *installation gaz de ville *place parking collective *titre bleu individuel *superficie: 76m² *prix de vente: 120.000dt (négociable) *frais de visite: 30dt Pour plus de renseignement merci de nous contacter sur le numéro suivant: Afficher le numéro/ Afficher le numéro,76,0.0,1
400000.0,sale,un Duplex s+4 spacieux au rdc dans une résidence a vendre situé a Manar 2 Prés de sonede,tunis,manar 2,Agence med ali zaeir el manar 2 met a votre disposition un Duplex s+4 spacieux au rdc dans une résidence a vendre situé a Manar 2 Prés de sonede. Il est composé comme suit: *un spacieux salon avec un balcon *4 chambres a coucher avec placards (dont l'une avec un balcon) *une cuisine bien équipée avec des placards *une salle d'eau *une salle de bain Cet appartement est se trouve dans une résidence sécurisé jour et nuit par des caméras de surveillances et très calme. *bon emplacement (prés de toute les commodités) *installation gaz de ville *chauffage central *climatisation *place parking *titre bleu individuel *superficie: 150m² *prix de vente: 400.000dt (négociable) *frais de visite: 30dt Pour plus de renseignement merci de nous contacter sur le numéro suivant: Afficher le numéro/ Afficher le numéro,150,1.0,4
225000.0,sale,A vendre appartement s2 a jardin de l'aouina,tunis,aouina,"A vendre appartement s2 a jardin de l'aouina se compose d'un salon avec balcon 2 chambres a coucher salle de bain cuisine équipée l'appartement équipée d'un chauffage centrale, climatisation pour plus d'info contacter : Afficher le numéro/ Afficher le numéro",90,1.0,2
330000.0,sale,A vendre un magnifique appartement s3 a l'aouina cité wahat avec place parking sous-sol ,tunis,aouina,A vendre un magnifique appartement s3 a l'aouina cité wahat avec place parking sous-sol dans une résidence r+3 au 2éme étage Se compose d'un salon avec balcon Cuisine équipée avec séchoir 3 chambres avec dressing Salle d'eau et salle de douche Superficie : 142m2 Prix : 330md Pour plus d'informations contacter :  Afficher le numéro / Afficher le numéro,142,2.0,3
315000.0,sale,A vendre un appartement s2 haut standing jamais habité a l'aouina cité wahat avec place parking sous-sol ,tunis,aouina,A vendre un appartement s2 haut standing jamais habité a l'aouina cité wahat avec place parking sous-sol dans une résidence bien gardée et sécurisée Se compose d'un salon avec balcon Cuisine équipée avec séchoir 2 chambres à coucher Salle d'eau et salle de bain Prix : 329md Pour plus d'informations contacter : Afficher le numéro / Afficher le numéro,107,2.0,2
630000.0,sale,Appartement en s3 de 261m²aux jardins del menzah 2,ariana,jardins menzah 2," AGENCE LE MARCHÉ IMMOBILIER MET À VOTRE DISPOSITION UN APPARTEMENT EN S3 DE 261M² AUX JARDINS D'EL MENZAH 2 DANS UN QUARTIER CALME. L'ENTRÉE OUVRE SUR UN SALON ÉCLAIRÉE GR CE À SES BAIS VITRÉE OUVRANTE SUR UN TERRASSE. UNE SALLE D’EAU POUR LES INVITÉS COMPLÈTE LA PARTIE JOUR. LA CUISINE EST ÉQUIPÉE D’UNE PLAQUE , HOTTE ET D’UNE FOUR . LA PARTIE NUIT ABRITE UNE SUITE PARENTALE ET DEUX CHAMBRES À COUCHER QUI SE PARTAGENT UNE SALLE DE BAIN. CET APPARTEMENT EST ÉQUIPÉ DE CHAUFFAGE ET CLIMATISEUR SPLIT. POUR PLUS D’INFORMATIONS VEUILLEZ NOUS CONTACTER SUR LE Afficher le numéro / Afficher le numéro",261,2.0,3
260000.0,sale,A vendre magnifique appartement S3 ( 1er étage) à Manar 2,tunis,manar 2,"A vendre magnifique appartement S3 ( 1er étage) à Manar 2 De superficie 95 m2 TF Vitre élèctrique Se compose d'un salon avec balcon,une chambre à coucher,deux chambres d'enfants avec dressing,une cuisine avec séchoir,une salle d'eau,une salle de bain,chauffage centrale. pour plus d'information,contactez nous à Afficher le numéro/ Afficher le numéro",95,1.0,3
270000.0,sale,un bel appartement S2 à Ain Zaghouan,tunis,ain zaghouan nord," A vendre à Ain zaghouen nord un bel appartement de type S2 à proximité de moyens de transport école collège lycée centre commercial etc. Situé dans une petite résidence sécurisée de surface 104 m2 sis au 3ème étage. Il se compose d'un salon et salle à manger, une grande cuisine, une salle de bain, deux chambres à coucher, ",104,1.0,2
175000.0,sale,Appartement en excellent état ,tunis,ksar said,"A vendre Appartement à Ksar Said 2 (Bardo ) dans une résidence privée près de toute les commodités ( marché, école primaire, collège ,municipalité, bureau de poste, recettes des finances, mosquée, magasins Aziza et Carrefour market ) La résidence est clôturée, sécurisée , gardien de jour et gardien de nuit (ouverture du portail contrôlée la nuit) Place parking couverte pour chaque appartement Espaces communs bien entretenus , espaces verts Syndic L'appartement est en excellent état, spacieux et lumineux, situé au premier étage -Deux chambres à coucher -Salon et salle à manger séparés par un arc , un grand balcon. -Salle de bain et WC séparés -Cuisine et séchoir -Gaz de ville et chauffe bain inclus. Le prix est négociable. Les personnes intéressées, peuvent nous contacter Téléphone  Afficher le numéro",90,1.0,4
140000.0,sale,A vendre appartement à la Manouba,manouba,manouba,A vendre appartement à la Manouba<br> Cité Sprols <br> Près de lycée Ibn Abi Dhiaf et Carrefour <br> 2eme étage <br> Superficie: 94 m2<br> Prix: 140 000 DT<br> Composé de: 1 sallon(+balcon) + 3 chambres(dont une avec placard) + s.d&apos;eau + s.de bain + cuisine(+séchoir) (Voir photos)<br> Contact: <br> -Propriétaire: Afficher le numéro,94,1.0,3
154000.0,sale,A vendre un appartement s+1 Direct promoteur ,ben arous,medina jedida,"A vendre un appartement S+1 superficie : 54 m² étage : 2eme Pour profiter d’une visite GRATUITE, veuillez nous contacter sur : 📱 Afficher le numéro / Afficher le numéro 📧[email protected] #tecnocasatunisie #agenceimmobiliere #investissementimmobilier #immobilier",54,2.0,1
795000.0,sale,Villa jumelée en vente,ben arous,boumhel,"Cette villa est située dans un quartier résidentiel à Boumhel Bassatine. Cette dernière est érigée sur deux niveaux séparés. Elle se dresse sur un terrain de 373 m². Le rez-de-chaussée est constitué d’un hall qui dessert le salon. Une cuisine agencée et équipée par une plaque de cuisson une hotte aspirante et un four électrique. Une salle d'eau pour invités a été pensée. La partie nuit, loge une suite parentale avec sa propre salle de douche. Trois chambres à coucher, dont deux équipés par un dressing. Elles se partagent une salle de bain commune. Le premier étage loge deux appartements en s+2. La villa est équipée par un chauffage central et une climatisation en split système.",373,5.0,8
78000.0,sale,Appartement S+2 A Ksar Said ,tunis,ksar said,"Exclusivement IMMOBILIERE JOUINI Met En Vente un Appartement S+2 situé en 4 Eme Etage Sans Ascenseur Dans un Immeuble A Ksar Said 2 à Proximité de La Poste et Du Marché Composé de : Salon ,Hall , 2 chambres A coucher, salle de bain , salle d'eau, Cuisine et Balcon Superficie : 70 m2 Prix = 78 000 DT",70,2.0,2
110000.0,sale,Appartement S+2 A Tunis Centre Ville MaaKel Ezzaim ,tunis,tunis,"A VENDRE Un Appartement S+2 Situé En 1 Er Etage Dans Un Immeuble A Maakel Ezaim Centre Ville Tunis Superficie 90 M2 Composition : Salon , 2 Chambres A Coucher , Salle De Bain Et Cuisine Prix Demandé = 110 000 DT",90,1.0,2
99000.0,sale,Appartement S+3 A Ksar Said 2 Bardo,tunis,ksar said,"Exclusivement Chez Notre Agence Immobilière JOUINI, A VENDRE Un Appartement S+3 Situé A Ksar Saïd 2, Idéalement Placé Dans Un Immeuble Au 2ème Etage Sans Ascenseur, A Proximité De Toutes Les Commodités. Accessible Par La Route Principale X. Composition : Salon Avec Terrasse, 3 Chambres A Coucher, Salle D'eau, Salle De Bain, Cuisine. Papiers En Règle Superficie De 100 Mètres Carrés. Prix Demandé : 99 000 DT Contact : Afficher le numéro",100,2.0,3
550000.0,sale,Immeuble Youzarsif à Vendre à Rades Plage,ben arous,rades,"Un immeuble sur un terrain de 220 m² situé dans un quartier résidentiel à Rades Plage. Au RDC, On a un appartement qui se compose par un salon, une cuisine, une salle d'eau, 3 chambres et une salle de bain. À l'étage, on a de même un appartement qui se compose par un salon, une cuisine, 3 chambres et une salle de bain. A L'extérieur, On a une terrasse autour, un jardin et un abri pour 2 voitures. Pour tous les renseignements, Contacter l'agent sur le Afficher le numéro. ",220,2.0,5
295896.0,sale,Appartement S+1 au cinquième étage,tunis,jardins de carthage,"Cet appartement est situé au cinquième étage d’une résidence proche de toutes les commodités aux jardins de Carthage, développe 51,49 m² et s'organise en s+1. Il est composé comme suit: Le salon qui ouvre sur une terrasse pour des moments de détente. La Kitchenette est aménagée par des éléments de rangement et équipée par une plaque, un four et une hotte. Une salle d'eau avec douche à l'italienne complète la partie jour. La partie nuit loge une chambre à coucher. L'appartement est muni de chauffage et de climatisation central. Une place de parking au sous-sol est disponible.",51.49,1.0,1
500181.0,sale,Appartement S+2 au premier étage,tunis,jardins de carthage,"Cet appartement est situé au premier étage d’une résidence proche de toutes les commodités aux jardins de Carthage, développe 92,81m² et s'organise en S+2. Il est composé comme suit: La partie jour est composée d'un spacieux salon qui peut aisément contenir une salle à manger et dispose d'une cuisine, avec séchoir, aménagée et équipée d'une hotte, d'une plaque et d'un four. Le salon ouvre, par une baie vitrée sur une terrasse. Dans la partie nuit, on trouve deux chambres à coucher,dont une suite parentale avec un dressing et une salle de bain. L'appartement est muni de chauffage et de climatisation central. Une place de parking au sous-sol est disponible.",92.81,2.0,2
750000.0,sale,Immeuble Ramousa à Vendre à Ezzahra,ben arous,ezzahra,"Un immeuble sur un terrain de 500 m² situé dans un quartier résidentiel à Ezzahra. Au RDC, On a un appartement qui se compose par un salon, une cuisine, 3 chambres et une salle de bain. A L' étage, On a de même un appartement S3 qui se compose par un salon, une cuisine, 3 chambres et une salle de bain. A L'extérieur, On a une terrasse, un jardin qui fait le tour et un garages pour 2 voitures. Pour plus de renseignement, contacter l’agent sur le Afficher le numéro. ",500,2.0,6
140000.0,sale,Appartement S+2 à vendre Denden près de Magasin général Denden,manouba,denden,"à vendre un appartement S+2 au 1ére étage à Denden prés de de magasin général et station de métro Denden. L'appartement est composé d'un salon , 2 chambres à coucher, une salle de bain , salle de toilette, balcon. Le gaz de ville est disponible et l'emplacement est stratégique.",98,1.0,2
160000.0,sale,appartement wardia 1,tunis,el ouardia,"a vendre un joli appartement 3eme etage à el wardia1 prés de station de métro,10 minutes a centre ville H.A, gardé jour et nuit l'appartement se compose de salon ,salle à manger(36m²),3chambres a coucher, salle de bain,toilette,cuisine,2 grand balcons ,holle ,des placards superficie:111m² prix fixe:160MD numero: Afficher le numéro",111,2.0,4
850000.0,sale,A vendre s+3 au lac2 ,tunis,lac 2,"Cet appartement est niché au cœur d'une résidence sécurisée. Dès l'entrée, vous êtes accueilli par un hall qui donne sur un salon offrant une vue dégager. La cuisine, entièrement équipée, est accompagnée d'un séchoir pratique. Une salle d'eau dédiée aux invités ajoute une touche de commodité à la partie jour. La section nuit comprend deux chambres à coucher partageant une salle de bain commune, tandis que la suite parentale offre une intimité totale avec sa propre salle de bain et son place de parking est mise à votre disposition au sous-sol.",210,3.0,3
795000.0,sale,S+3 en vente,tunis,lac 2,"Cet appartement est niché au sein d'une résidence sécurisée, offrant un niveau de confort et de luxe incomparable. Il est situé au troisième et dernier étage. L'entrée donne un hall. Il dessert le salon accueillant, offrant un accès direct sur une terrasse pour profiter de l'extérieur en toute convivialité. La cuisine, entièrement équipée et agencée, est accompagnée d'un espace séchoir pratique pour votre quotidien. Une salle d'eau dédiée aux invités ajoute une touche de praticité, tandis qu'une chambre de service est prévue pour répondre à vos besoins personnels. La partie nuit comprend trois chambres à coucher partageant une salle de bain. Enfin, une place de parking au sous-sol vous garantit une sécurité pour votre véhicule.",180,2.0,3
360000.0,sale,Appartement S+3 Haut Standing Ezzahra,ben arous,ezzahra,"Cet appartement se situe dans une résidence gardée à Ezzahra. Il se compose d'un grand salon avec un balcon, trois chambres à coucher dont une avec dressing partageant une salle de bain. Une cuisine aménagée et équipée par une plaque, four et hotte aspirante avec accès à un séchoir et une salle d’eau pour les invités est disponible. Il est équipé par un chauffage central et trois climatiseurs. Une place de parking est disponible.  Afficher le numéro",156,2.0,3
329000.0,sale,Aouina ,tunis,aouina,#Réf 56V À vendre bel appartement s2 📍 Aouina côté résidence diar soukra 1 🏢🏢6ème étage avec ascenseur et place parking ▪️Hall ▪️Salon et salle à manger avec balcon ▪️Cuisine équipée avec séchoir ▪️2 chambres à coucher ▪️Salle de bain ➡️Chauffage centrale ➡️Superficie 115 m2 💸💸Prix 329.000 MD Appelez le Afficher le numéro 📱📱,115,1.0,2
590000.0,sale,A Vendre S+3 à La Soukra,ariana,soukra,"L’agence immobilière Goodlife vous propose à la vente un appartement S+3 169 m² à la Soukra. Il se compose d’un spacieux salon avec terrasse, une cuisine équipée avec séchoir, une salle d’eau invités, une suite parentale avec balcon , 2 chambres avec placards et une salle de bain commune. Une place parking et un cellier sont à disposition au sous-sol. Pour une visite ou plus d'informations contacter votre courtier en immobilier Chirine Beldi au Afficher le numéro. ",169,2.0,3
630000.0,sale,AV Belle villa à Borj Cedria 630md,ben arous,borj cedria,"A ne pas rater A Borj cedria : Nous proposons la Vente d'une Belle villa de trois niveaux , composée d'une habitation indépendante s+4 et de deux appartements à l'étage s+2. Le terrain est d'une surface de 470 m2. Elle contient 8 chambres en tout et trois cuisines aménagées. Il y existe un garage et trois places de parking. La demeure dispose d'un Joli paysage près de la mer et en face de la montagne. Elle se trouve près de toutes les commodités magasin général, carrefour, écoles privées prix 630Md pour RDV et visite Afficher le numéro",470,5.0,13
